749325	"Çengelkaya Burnu"	"Cengelkaya Burnu"	41.23333	31.4
749439	"Çayköy"	Caykoy	41.1559	31.4275
749676	"Çatak"	Catak	41.1125	31.45817
750142	"Büyüktekke"	Buyuktekke	41.1775	31.43133
750535	"Bağhisar"	Baghisar	41.07073	31.44354
750812	Belen	Belen	41.09217	31.38068
751124	"Balıköy"	Balikoy	41.3225	31.45434
751378	"Baba Burnu"	"Baba Burnu"	41.29111	31.39837
751664	Sabırlı	Sabirli	41.15213	31.37333
751682	Fındıklı	Findikli	41.10247	31.38976
751785	"Bölücek"	Bolucek	41.24006	31.45089
752017	Alkayaderesi	Alkayaderesi	41.29595	31.44932
752182	"Alaplı Çayı"	"Alapli Cayi"	41.16667	31.38333
752183	"Bölücek"	Bolucek	41.14867	31.39785
752184	Alaplı	Alapli	41.1694	31.37917
8042674	Buruncuk	Buruncuk	41.33049	31.47075
8042676	"Köseler"	Koseler	41.25272	31.44727
8042677	"Topçalı"	Topcali	41.23899	31.43194
8042678	"Kahvecioğlu"	Kahvecioglu	41.22611	31.43982
8042680	Ketenciler	Ketenciler	41.20206	31.47367
8042683	"Küçükkaymaz"	Kucukkaymaz	41.08414	31.44589
8042684	Hasanlı	Hasanli	41.11269	31.44618
8042685	Yeşilyurt	Yesilyurt	41.1293	31.41446
8042686	Ahatlı	Ahatli	41.13292	31.397
8042687	"Okçular"	Okcular	41.17443	31.40105
8042688	"Çamlıbel"	Camlibel	41.16208	31.40765
8042689	"Hüseyinli"	Huseyinli	41.1889	31.46193
8042690	"Gökhasan"	Gokhasan	41.18997	31.43319
8042720	"İncesazaltı Mağaraları"	"Incesazalti Magaralari"	41.18067	31.40338
8042721	"Cehennemağzı Mağaraları"	"Cehennemagzi Magaralari"	41.317	31.44906
8199745	"Çiçekli"	Cicekli	41.15622	31.44559
8537945	"Aşağı Doğancılar"	"Asagi Dogancilar"	41.16421	31.40041
8632511	"Alaplı İlçesi"	"Alapli Ilcesi"	41.17793	31.38662
10110290	"Elif Otel"	"Elif Otel"	41.27655	31.4209
737017	"Zoroğlu"	Zoroglu	41.24468	31.65783
737020	"Zunguldak Bay"	"Zunguldak Bay"	41.45645	31.78408
737022	Zonguldak	Zonguldak	41.45139	31.79305
737073	Alancık	Alancik	41.37859	31.80113
737144	"Yürük Tepesi"	"Yuruk Tepesi"	41.23333	31.48333
737150	Yaraşlı	Yarasli	41.23218	31.49251
737355	"Yukarı Dağ"	"Yukari Dag"	41.11926	31.50575
737969	"Yaraşlıyürük"	Yarasliyuruk	41.23801	31.47767
738032	"Yalnızçam"	Yalnizcam	41.29735	31.59909
738060	Futa	Futa	41.32493	31.75756
738102	"Terzioğlu"	Terzioglu	41.15951	31.49189
738189	"Velidağ"	Velidag	41.18333	31.7
738262	"Uzungüney"	Uzunguney	41.37384	31.69434
738295	"Üzülmez Deresi"	"Uzulmez Deresi"	41.45	31.78333
738493	"Uçukdüzü"	Ucukduzu	41.0878	31.64408
738507	"Üçköy"	Uckoy	41.30458	31.56188
738709	Topalı	Topali	41.16204	31.52342
738790	"Terziköy"	Terzikoy	41.34309	31.57395
738818	"Tepeören"	Tepeoren	41.37917	31.63494
739269	"Suluağıl Tepesi"	"Suluagil Tepesi"	41.16667	31.75
739307	"Süleymanbeyler"	Suleymanbeyler	41.26531	31.58863
739337	"Suduran Tepesi"	"Suduran Tepesi"	41.36667	31.56667
739503	"Ereğilsofular"	Eregilsofular	41.18549	31.64204
739531	Sivriler	Sivriler	41.32383	31.77114
739570	"Sırat Tepesi"	"Sirat Tepesi"	41.4	31.7
739910	"Seçköy"	Seckoy	41.08333	31.63333
740048	Sarımsak	Sarimsak	41.37837	31.7772
740078	Sarıkaya	Sarikaya	41.18219	31.58638
740229	Sapanca	Sapanca	41.13597	31.53576
740270	Şamlar	Samlar	41.21634	31.63751
740322	"Salı Deresi"	"Sali Deresi"	41.26667	31.55
740475	Ruşanlar	Rusanlar	41.21667	31.51667
740630	Pelitli	Pelitli	41.09965	31.75447
740645	Pekmezci	Pekmezci	41.12335	31.62375
740816	"Ovaköy"	Ovakoy	41.25416	31.64117
740938	"Ortaköy"	Ortakoy	41.24367	31.729
740983	"Ereğliortacı"	Eregliortaci	41.20438	31.61054
741015	Ormanlı	Ormanli	41.16472	31.61417
741068	"Örencik"	Orencik	41.38892	31.76001
741089	Viran	Viran	41.27884	31.5085
741122	"Ömerli"	Omerli	41.13032	31.49638
741137	Olukyanı	Olukyani	41.38813	31.7769
741173	Okuşlar	Okuslar	41.2	31.71667
741177	"Öksüzlü"	Oksuzlu	41.23525	31.67994
741252	"Soğanlıyürük"	Soganliyuruk	41.2651	31.52629
741420	Doplar	Doplar	41.1778	31.62139
741515	"Miskine Deresi"	"Miskine Deresi"	41.13333	31.51667
741575	"Mestandoruk Tepesi"	"Mestandoruk Tepesi"	41.3	31.66667
741732	Markman	Markman	41.39776	31.7951
741956	Serintepe	Serintepe	41.18379	31.66982
742113	Kurtsuyu	Kurtsuyu	41.25	31.7
742151	"Kurt Dağı"	"Kurt Dagi"	41.35	31.76667
742196	Akşeyh	Akseyh	41.31687	31.72245
742225	"Küpdağı"	Kupdagi	41.26667	31.58333
742299	Toyfanlı	Toyfanli	41.1778	31.56422
742304	"Külah"	Kulah	41.20054	31.66258
742413	"Dağlıca"	Daglica	41.29297	31.63482
742423	"Kozlu Bay"	"Kozlu Bay"	41.43542	31.74276
742424	"Kozluköy"	Kozlukoy	41.3976	31.75553
742437	Kozlu	Kozlu	41.43194	31.74583
742454	"Koz Deresi"	"Koz Deresi"	41.11667	31.56667
742544	"Kösrecik"	Kosrecik	41.33455	31.72322
742840	"Çubuklu"	Cubuklu	41.27995	31.70889
742921	"Kızlar Deresi"	"Kizlar Deresi"	41.25	31.63333
743027	Kızılcapınar	Kizilcapinar	41.2302	31.6127
743057	Kızılca	Kizilca	41.35	31.6
743058	Kızılca	Kizilca	41.21865	31.49016
743207	"Kireçlik"	Kireclik	41.36667	31.58333
743318	"Aşağı Kemer"	"Asagi Kemer"	41.15	31.7
743333	Kilise	Kilise	41.21923	31.74288
743425	Keşkek	Keskek	41.32943	31.48778
743550	Kelce	Kelce	41.22439	31.69302
743692	"Aşağı Kayalıdere"	"Asagi Kayalidere"	41.21667	31.78333
744014	Kargalar	Kargalar	41.20003	31.48335
744135	Karaosmanlar	Karaosmanlar	41.33738	31.61533
744206	Karakuz	Karakuz	41.13333	31.66667
744484	Karacalı	Karacali	41.20549	31.68397
744718	Kandilli	Kandilli	41.35216	31.50883
744822	Kale	Kale	41.11069	31.62695
744862	Abdi	Abdi	41.18418	31.4974
744888	"Kadıoğlu Dağı"	"Kadioglu Dagi"	41.28333	31.65
744916	Kaymaklar	Kaymaklar	41.16886	31.53843
744995	Hallı	Halli	41.20965	31.62459
745079	İskenderli	Iskenderli	41.23104	31.79571
745100	Eshaplar	Eshaplar	41.19667	31.53133
745131	İsafakılı	Isafakili	41.13629	31.50884
745181	"İncivez Burnu"	"Incivez Burnu"	41.45	31.76667
745319	Ilıksu	Iliksu	41.40677	31.68861
745452	İbrahimci	Ibrahimci	41.14164	31.65386
745633	Hıdırlar	Hidirlar	41.11667	31.48333
745749	"Çavuşoğlu"	Cavusoglu	41.37077	31.60769
745792	Belevrek	Belevrek	41.26667	31.78333
745798	"Hasankâhyalar"	Hasankahyalar	41.2024	31.62721
745929	"Çamlıbel"	Camlibel	41.16992	31.55907
745972	Artıklar	Artiklar	41.16676	31.56626
745973	Hallı	Halli	41.08333	31.48333
746012	"Halaçlı"	Halacli	41.17716	31.52437
746097	"Hacıköy"	Hacikoy	41.13333	31.53333
746343	"Güney"	Guney	41.07368	31.74638
746659	"Gölcük Tepesi"	"Golcuk Tepesi"	41.06667	31.75
746694	"Göktepe Deresi"	"Goktepe Deresi"	41.11667	31.55
746793	"Gökçeler"	Gokceler	41.33716	31.52963
746996	Aydınyayla	Aydinyayla	41.13309	31.55013
747019	Gebe	Gebe	41.22667	31.52334
747091	Fındıklı	Findikli	41.14688	31.59917
747175	Saltuklu	Saltuklu	41.19337	31.66546
747494	"Enseköy"	Ensekoy	41.28466	31.77824
747585	Elmalardere	Elmalardere	41.28333	31.76667
747600	Elmacı	Elmaci	41.34234	31.6505
747729	"Ebegümeci"	Ebegumeci	41.29862	31.70396
747794	Durupınar	Durupinar	41.10987	31.79598
747962	"Güzelyurt"	Guzelyurt	41.25882	31.59931
747972	"Doğma Tepesi"	"Dogma Tepesi"	41.28333	31.75
748040	"Doğan Burnu"	"Dogan Burnu"	41.42855	31.71746
748264	"Dereköy"	Derekoy	41.352	31.64035
748265	"Dereköy"	Derekoy	41.326	31.80367
748331	Kurtsuyu	Kurtsuyu	41.3	31.8
748433	Saka	Saka	41.35271	31.67624
748436	Demirciler	Demirciler	41.1427	31.49392
748581	Dedeler	Dedeler	41.25118	31.55836
748611	Davutlar	Davutlar	41.19681	31.67646
748646	Danişmentli	Danismentli	41.24361	31.52812
748731	"Dağköy"	Dagkoy	41.33333	31.68333
748858	"Çubuklu"	Cubuklu	41.29802	31.73387
748907	"Çorakaltı Burnu"	"Corakalti Burnu"	41.40858	31.6703
748932	"Çömlekçi"	Comlekci	41.12987	31.61801
748943	"Yenidoğancılar"	Yenidogancilar	41.2088	31.72414
749017	"Yukarıçırgan"	Yukaricirgan	41.30607	31.73489
749092	"Çiller Deresi"	"Ciller Deresi"	41.23594	31.61781
749093	"Çiller"	Ciller	41.15611	31.67227
749338	Cemaller	Cemaller	41.36551	31.61718
749487	"Ulutan Barajı"	"Ulutan Baraji"	41.40942	31.79372
749496	"Çayırlı"	Cayirli	41.21667	31.55
749755	"Gölici"	Golici	41.15337	31.61652
749777	Pembeciler	Pembeciler	41.22429	31.51071
749864	Akkaya	Akkaya	41.28119	31.73521
749862	"Çamlar"	Camlar	41.15537	31.58978
750000	"Çalca"	Calca	41.38851	31.65084
750094	Seyhler	Seyhler	41.17194	31.48482
750258	"Kızılcapınar Barajı"	"Kizilcapinar Baraji"	41.23222	31.62111
750409	Bozca	Bozca	41.32883	31.78084
750809	"Gülüç Barajı"	"Guluc Baraji"	41.26311	31.50247
750944	Bayat	Bayat	41.35444	31.58444
750982	"Başörendoğancılar"	Basorendogancilar	41.1692	31.60096
750987	"Başören"	Basoren	41.16771	31.61107
751165	Balcıklı	Balcikli	41.33291	31.73904
751196	Balıca	Balica	41.35863	31.60024
751374	"Baba Dağı"	"Baba Dagi"	41.18333	31.8
751400	"Düzpelit"	Duzpelit	41.25	31.76667
751481	"Aydınlar Çayı"	"Aydinlar Cayi"	41.26667	31.51667
751483	Aydınlar	Aydinlar	41.27222	31.56083
751569	"Atyaylası Tepesi"	"Atyaylasi Tepesi"	41.10388	31.61173
751587	Sofular	Sofular	41.17676	31.64981
751615	Zindancılar	Zindancilar	41.20553	31.53423
751628	Asarlı	Asarli	41.21234	31.66733
751643	"Asar Burnu"	"Asar Burnu"	41.37758	31.59385
751775	"Aşağıçayır"	Asagicayir	41.36932	31.71275
751889	Armutcuk	Armutcuk	41.34505	31.52668
752155	"Alesso Burnu"	"Alesso Burnu"	41.45	31.75
752236	"Ahatoğlu"	Ahatoglu	41.12961	31.80038
752272	"Alacaağzı Burnu"	"Alacaagzi Burnu"	41.36437	31.53152
752273	Alaca	Alaca	41.41667	31.8
752351	Aksu	Aksu	41.06801	31.76217
752440	"Akköy"	Akkoy	41.13429	31.61767
752479	Hacıuslu	Haciuslu	41.22151	31.80451
752583	"Akçakoca Dağları"	"Akcakoca Daglari"	41.15833	31.74583
752587	"Alacabük"	Alacabuk	41.25709	31.7262
752689	Cengelli	Cengelli	41.38184	31.67863
752693	"Çiğdemli"	Cigdemli	41.23323	31.58983
752719	Ahlatlı	Ahlatli	41.29872	31.77224
752730	"Alioğlu"	Alioglu	41.17083	31.47634
752870	"Acısu Tepesi"	"Acisu Tepesi"	41.17359	31.78789
752901	Kargalar	Kargalar	41.35394	31.69602
752921	"Esenköy"	Esenkoy	41.41667	31.7
752930	"Abacıoğlu"	Abacioglu	41.35	31.75
7733006	"Ereğli"	Eregli	41.23807	31.60581
8041985	"Rahmanoğlu"	Rahmanoglu	41.08177	31.76767
8041986	"Gücükler"	Gucukler	41.0707	31.79087
8042029	"Türbeyanı"	Turbeyani	41.3376	31.77171
8042030	"Üçköy"	Uckoy	41.36847	31.74223
8042031	Yahma	Yahma	41.37464	31.73382
8042061	Katırlı	Katirli	41.32862	31.7937
8042328	"Tütek"	Tutek	41.07609	31.62716
8042329	"Erenköy"	Erenkoy	41.05928	31.60907
8042330	Musabeyli	Musabeyli	41.13597	31.49372
8042331	"Karagöl"	Karagol	41.1283	31.5677
8042332	Sılahkırması	Silahkirmasi	41.13607	31.56855
8042619	"Mağalar"	Magalar	41.29481	31.72404
8042620	Saka	Saka	41.25926	31.79439
8042621	"Soğancı"	Soganci	41.27782	31.7818
8042622	"Güllük"	Gulluk	41.26569	31.72773
8042623	Hatipler	Hatipler	41.26154	31.7306
8042624	Hasbeyler	Hasbeyler	41.23951	31.74199
8042625	Budaklar	Budaklar	41.24674	31.75232
8042626	"Çevlik"	Cevlik	41.24041	31.67252
8042627	Ramazanlı	Ramazanli	41.23147	31.65411
8042628	Yazıcılar	Yazicilar	41.25429	31.60137
8042629	Sarıcalar	Saricalar	41.21338	31.62001
8042630	"Uludağ"	Uludag	41.13983	31.72038
8042631	"Gümeli"	Gumeli	41.10164	31.62971
8042632	Atyaylası	Atyaylasi	41.10611	31.61598
8042633	"Doğan"	Dogan	41.09611	31.64153
8042634	"Kirazoğlu"	Kirazoglu	41.12112	31.66729
8042635	"Fındıkağılı"	Findikagili	41.07258	31.64142
8042658	Karadoruk	Karadoruk	41.15161	31.55088
8042659	"Üveyikli"	Uveyikli	41.15874	31.54204
8042660	Osmanlar	Osmanlar	41.21633	31.53246
8042661	İmranlar	Imranlar	41.2257	31.53779
8042662	"Küresler"	Kuresler	41.1844	31.57014
8042663	Alaplısofular	Alaplisofular	41.20462	31.56791
8042664	Emirali	Emirali	41.19877	31.56482
8042665	Kınca	Kinca	41.1927	31.55833
8042666	Koyun	Koyun	41.19025	31.54172
8042667	Emsaller	Emsaller	41.20579	31.58281
8042668	Daltaban	Daltaban	41.22644	31.58696
8042669	"Çatalçam"	Catalcam	41.22452	31.5513
8042670	Deliler	Deliler	41.2833	31.54534
8042671	"Gücek"	Gucek	41.35842	31.66793
8042672	Dingiller	Dingiller	41.35916	31.56969
8042673	Camlık	Camlik	41.34901	31.48905
8042675	"Eski Ömerli"	"Eski Omerli"	41.29072	31.4924
8042679	"Çataklı"	Catakli	41.23197	31.50879
8042681	Bektaşlı	Bektasli	41.15632	31.48231
8042682	Alaplıkocaali	Alaplikocaali	41.16537	31.50988
8042722	"Ilıksu Mağarası"	"Iliksu Magarasi"	41.39689	31.77831
8199744	Belen	Belen	41.27806	31.48048
8537944	Karalar	Karalar	41.19153	31.52342
8693602	"Kozlu Bucağı"	"Kozlu Bucagi"	41.43375	31.76284
8693606	"Ormanlı Bucağı"	"Ormanli Bucagi"	41.17487	31.63173
9553115	Kozlu	Kozlu	41.43243	31.7492
9883204	"Dedeman Zonguldak"	"Dedeman Zonguldak"	41.45495	31.76411
738127	"Yağlıca"	Yaglica	41.4	31.86667
738616	"Türkali"	Turkali	41.5425	31.98833
738724	"Tömbelek Deresi"	"Tombelek Deresi"	41.43333	31.86667
739033	Tasmacı	Tasmaci	41.40451	31.88149
739146	Karadere	Karadere	41.35776	31.91117
739500	Sofular	Sofular	41.431	31.94167
740223	"Celepçioğlu"	Celepcioglu	41.42186	31.91345
740224	"Sapça"	Sapca	41.41667	31.93333
740442	"Yusufoğlu"	Yusufoglu	41.38533	31.93224
740865	Osmanlı	Osmanli	41.38287	31.95475
740866	"Dağüstü"	Dagustu	41.38639	31.98195
740985	"Ortacaoluk Dağı"	"Ortacaoluk Dagi"	41.4	31.91667
741391	Muslu	Muslu	41.51767	31.92884
741928	Kuzkaya	Kuzkaya	41.5	31.88333
742132	"Kurtköy"	Kurtkoy	41.49499	31.98383
742234	Kumtarla	Kumtarla	41.35533	31.866
742226	"Küp Burnu"	"Kup Burnu"	41.51667	31.9
742638	Aycı	Ayci	41.46337	31.91845
742644	"Köroğlu"	Koroglu	41.43333	31.91667
742769	Kokurdan	Kokurdan	41.47366	31.93183
743091	Hacıali	Haciali	41.35776	31.93778
743336	"Kilimli Burnu"	"Kilimli Burnu"	41.48333	31.83333
743337	Kilimli	Kilimli	41.49111	31.83861
743534	Keller	Keller	41.39383	31.97435
743883	"Kasköy"	Kaskoy	41.51667	31.88333
744025	Kardeşler	Kardesler	41.39653	31.82742
744190	Karaman	Karaman	41.36684	31.976
744855	Kabalaklı	Kabalakli	41.38831	31.90627
745615	"Himmetoğlu"	Himmetoglu	41.38618	31.91479
746493	"Güdüllü"	Gudullu	41.439	31.98501
746655	"Göl Dağı"	"Gol Dagi"	41.42049	31.98718
746823	Kirazlı	Kirazli	41.34789	31.88226
746872	"Göbü"	Gobu	41.53128	31.96203
746977	Gelik	Gelik	41.47416	31.89367
747550	Elvanpazarcık	Elvanpazarcik	41.40584	31.85534
748016	"Doğancılar"	Dogancilar	41.5	31.85
748774	Divani	Divani	41.46428	31.83691
749466	"Çayır"	Cayir	41.45866	31.99733
749650	"Çatalağzı İstasyonu"	"Catalagzi Istasyonu"	41.50958	31.8917
749651	"Çatalağzı"	Catalagzi	41.50925	31.89408
749672	"Çatak"	Catak	41.50936	31.97459
749998	"Çalca"	Calca	41.40698	31.896
750973	Baştarla	Bastarla	41.45	31.83333
751298	"Bağlık"	Baglik	41.46767	31.81383
751823	"Kiymetoğlu"	Kiymetoglu	41.35712	31.92096
8041600	Eymir	Eymir	41.44524	32.0035
8041602	"Başgöç"	Basgoc	41.4693	32.0035
8041603	Ulu	Ulu	41.49165	32.01159
8041606	Kalafatlı	Kalafatli	41.4114	32.00755
8041607	"Yukarıtaşçılı"	Yukaritascili	41.40586	32.00137
8041640	"Çukurören"	Cukuroren	41.35889	31.98706
8041641	Korucuk	Korucuk	41.34132	31.97759
8042045	Demirci	Demirci	41.39257	31.98333
8042046	"Karbanoğlu"	Karbanoglu	41.36617	31.98429
8042047	Ilyaslar	Ilyaslar	41.37117	31.97982
8042048	Kadı	Kadi	41.38107	31.97407
8042049	Davutlar	Davutlar	41.36425	31.92181
8042050	Dereli	Dereli	41.36691	31.93171
8042051	Saray	Saray	41.35499	31.94427
8042052	"Velioğlu"	Velioglu	41.34616	31.94842
8042053	"Asmaç"	Asmac	41.35044	31.90983
8042055	Başveren	Basveren	41.34523	31.84969
8042060	"Taşçılar"	Tascilar	41.34097	31.82936
8042723	"Çayırköy Mağarası"	"Cayirkoy Magarasi"	41.46205	31.98879
8042724	"Cumayanı Mağarası"	"Cumayani Magarasi"	41.49656	31.94812
8042725	"Ercek Mağarası"	"Ercek Magarasi"	41.44647	31.9174
8042726	"Güdüllü Mağarası"	"Gudullu Magarasi"	41.4374	31.96868
8693601	"Kilimli Bucağı"	"Kilimli Bucagi"	41.49329	31.85687
9553975	Kilimli	Kilimli	41.48238	31.83392
737195	"Çakallar"	Cakallar	41.47529	32.2245
737316	Yukarıihsaniye	Yukariihsaniye	41.54521	32.14188
737329	"Yukarıgöynük"	Yukarigoynuk	41.50983	32.02583
737403	"Yüce Dağ"	"Yuce Dag"	41.3501	32.28315
737440	"Yolgeçen"	Yolgecen	41.45233	32.15333
737503	"Yılanlı Burun"	"Yilanli Burun"	41.68666	32.23646
737513	"Yıkık Burun"	"Yikik Burun"	41.66322	32.20955
737710	"Filyos Çayı"	"Filyos Cayi"	41.58118	32.0488
737715	"Yenice Ağzı"	"Yenice Agzi"	41.5815	32.06426
737828	Kutlubeyyazcılar	Kutlubeyyazcilar	41.54677	32.28551
738181	"Velioğlu"	Velioglu	41.40483	32.11783
737888	Hisar	Hisar	41.63923	32.18682
738090	Yakademirciler	Yakademirciler	41.44398	32.04063
738184	"Veliköy"	Velikoy	41.43058	32.05587
738191	"Velibaba Tepesi"	"Velibaba Tepesi"	41.45919	32.11995
738400	"Uluköy"	Ulukoy	41.47444	32.28196
738415	"Ulugeçitkadı"	Ulugecitkadi	41.59211	32.23974
738416	"Ulugeçitanbarcı"	Ulugecitanbarci	41.5787	32.2357
738554	Tuzcular	Tuzcular	41.5671	32.31042
738675	Tilkiler	Tilkiler	41.48211	32.20205
738696	Topluca	Topluca	41.65357	32.29602
738733	Hurdan	Hurdan	41.36667	32.33333
738788	Terziler	Terziler	41.42884	32.221
738797	"Boğaz"	Bogaz	41.67429	32.24585
739032	Tasmacı	Tasmaci	41.4515	32.28367
739154	Tahir	Tahir	41.58179	32.29658
739623	Siremirtabaklar	Siremirtabaklar	41.60701	32.29509
739719	Şeyhler	Seyhler	41.45133	32.16517
739737	"Şeyhoğlu"	Seyhoglu	41.3698	32.05698
739905	Yeşilyayla	Yesilyayla	41.56832	32.10499
739932	"Sazköy"	Sazkoy	41.56715	32.07134
739993	Sarmaşık	Sarmasik	41.54597	32.10636
740106	"Sarıçorak Deresi"	"Saricorak Deresi"	41.36667	32.08333
740163	Saraylı	Sarayli	41.63867	32.24534
740243	Sandallar	Sandallar	41.40101	32.21983
740383	Şahne	Sahne	41.60734	32.25933
740498	"Ramazanoğlu"	Ramazanoglu	41.52182	32.15584
740501	Tekke	Tekke	41.55438	32.16062
740903	"Oruçlar"	Oruclar	41.43333	32.33333
741208	"Ohlar Tepe"	"Ohlar Tepe"	41.35457	32.2841
741470	Muhsinler	Muhsinler	41.36475	32.16618
741473	Muharremşah	Muharremsah	41.3635	32.19567
741474	Muharremler	Muharremler	41.4615	32.301
741491	Mukada	Mukada	41.61667	32.16667
741509	"Moda Burnu"	"Moda Burnu"	41.61156	32.14351
741834	Madenler	Madenler	41.38674	32.27134
741987	"Kütükcil"	Kutukcil	41.36667	32.23333
742003	Kutlubeytabaklar	Kutlubeytabaklar	41.57317	32.30212
742460	"Kozcağız"	Kozcagiz	41.48333	32.33333
742786	Saltukova	Saltukova	41.52022	32.09621
743072	Kızılbel	Kizilbel	41.38633	32.22449
743119	Kışla	Kisla	41.4721	32.05484
743458	Kerimler	Kerimler	41.37834	32.16832
743753	Kayabaşı	Kayabasi	41.36424	32.06095
743782	Kocareis	Kocareis	41.65131	32.30461
744091	Karasu	Karasu	41.65566	32.23601
744117	Karapınar	Karapinar	41.49334	32.18967
744166	Karamusa	Karamusa	41.40984	32.04901
744176	Karamazak	Karamazak	41.56076	32.21831
744182	Karamanlar	Karamanlar	41.41367	32.1915
744248	"Karakoç"	Karakoc	41.4915	32.14484
744310	"Karahüseyinli"	Karahuseyinli	41.50783	32.26667
744324	Kızılelma	Kizilelma	41.57481	32.1818
744364	Karaevligeriş	Karaevligeris	41.44549	32.23622
744416	Hatipler	Hatipler	41.58689	32.1451
744482	"Küçükkızılkum"	Kucukkizilkum	41.57439	32.14763
744483	"Karacaoğlu"	Karacaoglu	41.49539	32.26661
744682	İnkupu	Inkupu	41.66529	32.2347
744841	Kalaycı	Kalayci	41.66667	32.3
744847	"Kalafatoğlu"	Kalafatoglu	41.61292	32.20522
744848	"Öteyüz"	Oteyuz	41.56757	32.1207
745377	"İhsanoğlu"	Ihsanoglu	41.53213	32.19268
745547	"Hocaoğlu"	Hocaoglu	41.44467	32.31183
745582	"Hisarönü İstasyonu"	"Hisaronu Istasyonu"	41.56009	32.0215
745583	Tieum	Tieum	41.55383	32.02389
745603	"Hisar Burnu"	"Hisar Burnu"	41.57755	32.03549
745632	Hıdırlar	Hidirlar	41.46667	32.31667
745667	Helvacılar	Helvacilar	41.37333	32.19013
745791	Esenpınarı	Esenpinari	41.68376	32.26639
745802	Hasanefendi	Hasanefendi	41.43333	32.313
746041	"Hacıosmanoğlu"	Haciosmanoglu	41.54051	32.1765
746081	Hacılar	Hacilar	41.49115	32.09305
746107	Perşembe	Persembe	41.41867	32.15984
746184	"Güzeloğlu"	Guzeloglu	41.46943	32.17891
746190	"Güzelcehisar Burnu"	"Guzelcehisar Burnu"	41.646	32.18344
746191	"Güzelcehisar"	Guzelcehisar	41.64819	32.21386
746253	"Gürgenpınarı"	Gurgenpinari	41.64216	32.28
746321	"Güney Deresi"	"Guney Deresi"	41.63333	32.33333
746448	"Gülüdağ"	Guludag	41.57967	32.113
746520	"Gözpınar"	Gozpinar	41.59084	32.20451
746766	"Gökçetabaklar"	Gokcetabaklar	41.47116	32.20117
746792	"Gökçeler"	Gokceler	41.55108	32.06139
746924	Esenyurt	Esenyurt	41.51956	32.02556
746927	"Uluköy"	Ulukoy	41.36981	32.13584
747012	Gecen	Gecen	41.58586	32.31684
747041	"Gâvurpınar"	Gavurpinar	41.6915	32.27734
747061	Kakiller	Kakiller	41.64367	32.30432
747157	"Aladağ"	Aladag	41.62979	32.3233
747322	Esenyurt	Esenyurt	41.54967	32.247
747333	Esenlik	Esenlik	41.37819	32.02585
747514	Emirşah	Emirsah	41.38099	32.25527
747603	Ellibaş	Ellibas	41.45783	32.25866
747865	Duhancılar	Duhancilar	41.36119	32.25442
748078	"Hacihatipoğlu"	Hacihatipoglu	41.51177	32.24323
748079	Dırazlar	Dirazlar	41.48701	32.30319
748234	Yukarıdere	Yukaridere	41.47033	32.0715
748239	Dereli	Dereli	41.41667	32.03333
748748	"Dağdemirciler"	Dagdemirciler	41.35576	32.24376
748908	"Çorak"	Corak	41.513	32.11917
748926	"Çomranlı"	Comranli	41.48333	32.06667
748931	"Çömlekçi"	Comlekci	41.5254	32.07886
749101	"Çavuşlar"	Cavuslar	41.47466	32.1534
749146	"Çiftlikköy"	Ciftlikkoy	41.51958	32.17821
749253	"Çeştepe"	Cestepe	41.55484	32.32401
749359	"Celilbeyoğlu"	Celilbeyoglu	41.40783	32.291
749369	"Çakırdemirci"	Cakirdemirci	41.60222	32.24443
749472	Gemezli	Gemezli	41.3905	32.102
749507	"Çaycuma İstasyonu"	"Caycuma Istasyonu"	41.41667	32.1
749508	"Çaycuma"	Caycuma	41.42639	32.07556
749511	Arfunda	Arfunda	41.534	32.3305
749863	"Kalaycıoğlu"	Kalaycioglu	41.36371	32.05033
750171	"Büyükkızılkum"	Buyukkizilkum	41.57268	32.12368
750689	Sipahiler	Sipahiler	41.36655	32.02165
750719	"Beşköprü"	Beskopru	41.58566	32.17434
750876	"Gökçehatipler"	Gokcehatipler	41.46595	32.21593
750901	Ahmetpaşa	Ahmetpasa	41.56721	32.2472
751041	Basat	Basat	41.35842	32.17746
751055	"Bartın Çayı"	"Bartin Cayi"	41.68429	32.23494
751056	"Bartın Boğazı"	"Bartin Bogazi"	41.68333	32.21667
751226	Bakiler	Bakiler	41.3421	32.12343
751447	Esentepe	Esentepe	41.48314	32.02436
751717	Dursunlar	Dursunlar	41.38652	32.2112
751908	"Arıönü"	Arionu	41.61182	32.19071
751989	"Çakırkadı"	Cakirkadi	41.58743	32.28381
752111	"Aliköy"	Alikoy	41.39777	32.03437
752292	"Akyamaç"	Akyamac	41.46625	32.10295
752389	Akpınar	Akpinar	41.51181	32.07326
752431	Akmanlar	Akmanlar	41.53883	32.22576
752499	"Akgöz"	Akgoz	41.66064	32.30666
752579	"Akçaköy"	Akcakoy	41.61667	32.3
752658	Akbaba	Akbaba	41.566	32.17016
8028600	Dallıca	Dallica	41.66187	32.32986
8028601	"Yemencioğlu"	Yemencioglu	41.60137	32.31681
8028602	"Siremirçavuş"	Siremircavus	41.61425	32.3167
8028603	İyirci	Iyirci	41.61734	32.32415
8028604	"Karaalioğlu"	Karaalioglu	41.577	32.27125
8028605	Gaziler	Gaziler	41.55656	32.30829
8028606	Aliefendi	Aliefendi	41.54762	32.30084
8028607	Ihsanlar	Ihsanlar	41.53996	32.29424
